Date,Open,High,Low,Close,Adj Close,Volume
2016-09-29,4.760000,4.770000,4.760000,4.770000,3.512712,240619654
2016-09-30,4.760000,4.770000,4.760000,4.770000,3.512712,350443505
2016-10-03,4.770000,4.850000,4.760000,4.810000,3.542168,89477600
2016-10-04,4.810000,4.830000,4.780000,4.780000,3.520076,36255500
2016-10-05,4.780000,4.810000,4.780000,4.780000,3.520076,33567000
2016-10-06,4.790000,4.800000,4.770000,4.770000,3.512712,33570821
2016-10-07,4.780000,4.780000,4.770000,4.780000,3.520076,21390000
2016-10-11,4.790000,4.790000,4.760000,4.760000,3.505348,80784000
2016-10-12,4.760000,4.770000,4.760000,4.760000,3.505348,337462000
2016-10-13,4.770000,4.770000,4.760000,4.760000,3.505348,85977000
2016-10-14,4.770000,4.770000,4.760000,4.760000,3.505348,118591000
2016-10-17,4.760000,4.770000,4.760000,4.760000,3.505348,51170000
2016-10-18,4.760000,4.770000,4.760000,4.760000,3.505348,112481000
2016-10-19,4.760000,4.770000,4.760000,4.760000,3.505348,133524000
2016-10-20,4.760000,4.770000,4.760000,4.760000,3.505348,206133000
2016-10-21,4.760000,4.760000,4.760000,4.760000,3.505348,0
2016-10-24,4.700000,4.750000,4.570000,4.600000,3.387521,59197000
2016-10-25,4.570000,4.600000,4.410000,4.440000,3.269694,80114600
2016-10-26,4.400000,4.420000,4.330000,4.360000,3.210781,40772000
2016-10-27,4.350000,4.360000,4.200000,4.220000,3.107682,68995000
2016-10-28,4.180000,4.220000,4.120000,4.160000,3.063497,61299000
2016-10-31,4.130000,4.230000,4.110000,4.200000,3.092954,25851000
2016-11-01,4.200000,4.310000,4.180000,4.310000,3.173960,35583000
2016-11-02,4.280000,4.310000,4.250000,4.310000,3.173960,17685000
2016-11-03,4.320000,4.400000,4.310000,4.360000,3.210781,28171000
2016-11-04,4.350000,4.360000,4.300000,4.350000,3.203417,12419000
2016-11-07,4.350000,4.350000,4.300000,4.330000,3.188688,14000000
2016-11-08,4.350000,4.360000,4.260000,4.290000,3.159231,17387000
2016-11-09,4.280000,4.290000,4.170000,4.230000,3.115046,30935000
2016-11-10,4.270000,4.320000,4.240000,4.250000,3.129775,13888000
2016-11-11,4.260000,4.260000,4.120000,4.180000,3.078225,58650000
2016-11-14,4.160000,4.210000,4.140000,4.200000,3.092954,24088267
2016-11-15,4.220000,4.250000,4.180000,4.200000,3.092954,11424000
2016-11-16,4.230000,4.230000,4.190000,4.210000,3.100318,12448000
2016-11-17,4.220000,4.230000,4.190000,4.200000,3.092954,7786100
2016-11-18,4.200000,4.220000,4.190000,4.210000,3.100318,4821000
2016-11-21,4.200000,4.220000,4.190000,4.210000,3.100318,4518000
2016-11-22,4.210000,4.240000,4.190000,4.230000,3.115046,8883000
2016-11-23,4.230000,4.240000,4.200000,4.200000,3.092954,10071000
2016-11-24,4.200000,4.210000,4.160000,4.200000,3.092954,5063000
2016-11-25,4.200000,4.230000,4.160000,4.230000,3.115046,7774000
2016-11-28,4.210000,4.310000,4.210000,4.310000,3.173960,11543403
2016-11-29,4.300000,4.320000,4.280000,4.310000,3.173960,9205500
2016-11-30,4.330000,4.360000,4.300000,4.350000,3.203417,12694000
2016-12-01,4.350000,4.360000,4.300000,4.310000,3.173960,10116500
2016-12-02,4.310000,4.320000,4.280000,4.290000,3.159231,7889000
2016-12-05,4.290000,4.320000,4.260000,4.300000,3.166595,3796000
2016-12-06,4.310000,4.340000,4.270000,4.300000,3.166595,4489000
2016-12-07,4.300000,4.320000,4.280000,4.290000,3.159231,7266000
2016-12-08,4.330000,4.330000,4.280000,4.290000,3.159231,4823000
2016-12-09,4.290000,4.300000,4.240000,4.260000,3.137139,7466933
2016-12-12,4.270000,4.270000,4.200000,4.220000,3.107682,8958000
2016-12-13,4.220000,4.220000,4.200000,4.200000,3.092954,5366000
2016-12-14,4.210000,4.230000,4.190000,4.200000,3.092954,8939000
2016-12-15,4.200000,4.200000,4.150000,4.150000,3.056133,15869000
2016-12-16,4.150000,4.180000,4.140000,4.170000,3.070861,21073389
2016-12-19,4.150000,4.160000,4.120000,4.120000,3.034040,10119189
2016-12-20,4.120000,4.170000,4.110000,4.160000,3.063497,8915000
2016-12-21,4.160000,4.180000,4.130000,4.170000,3.070861,8396000
