Date,Open,High,Low,Close,Adj Close,Volume
2019-01-29,5.391111,5.391111,5.391111,5.391111,5.239327,71874
2019-01-30,5.928888,5.928888,5.928888,5.928888,5.761963,117294
2019-01-31,6.520000,6.520000,6.520000,6.520000,6.336433,325944
2019-02-01,7.173333,7.173333,7.173333,7.173333,6.971373,486978
2019-02-11,7.888888,7.888888,7.888888,7.888888,7.666780,291109
2019-02-12,8.680000,8.680000,8.680000,8.680000,8.435621,395255
2019-02-13,9.546666,9.546666,9.546666,9.546666,9.277886,2178009
2019-02-14,10.502222,10.502222,10.502222,10.502222,10.206538,1119451
2019-02-15,11.551111,11.551111,11.551111,11.551111,11.225897,936650
2019-02-18,12.706666,12.706666,12.706666,12.706666,12.348918,870327
2019-02-19,13.977777,13.977777,13.977777,13.977777,13.584240,1367628
2019-02-20,15.377777,15.377777,15.377777,15.377777,14.944824,946422
2019-02-21,16.915554,16.915554,15.782222,16.617777,16.149914,111158750
2019-02-22,16.364445,16.799999,16.115555,16.573334,16.106722,65110450
2019-02-25,16.293333,18.231112,16.293333,17.555555,17.061289,93663139
2019-02-26,17.346666,19.106667,16.680000,16.835554,16.361561,75877031
2019-02-27,16.666666,18.520000,16.488888,18.520000,17.998581,61310938
2019-02-28,17.333332,17.879999,16.799999,17.244444,16.758936,60241603
2019-03-01,17.866667,18.835554,17.524445,18.284445,17.769657,63112938
2019-03-04,18.133333,19.951111,17.955555,18.871111,18.339804,66119076
2019-03-05,18.506666,18.808887,18.297777,18.657778,18.132479,44757463
2019-03-06,18.559999,19.644444,18.555555,18.826666,18.296614,55282340
2019-03-07,18.480000,20.382221,18.115555,19.644444,19.091366,64491725
2019-03-08,18.924444,19.022223,17.680000,17.680000,17.182228,51846572
2019-03-11,17.382221,18.128887,17.333332,18.071112,17.562328,32446023
2019-03-12,18.222221,18.773333,17.777777,18.311111,17.795572,33947518
2019-03-13,18.128887,18.884443,17.555555,17.595554,17.100161,29738146
2019-03-14,17.306665,18.040001,16.222221,16.564444,16.098082,30554097
2019-03-15,16.826666,18.222221,16.671110,18.222221,17.709187,41335688
2019-03-18,19.075556,19.497778,18.395555,19.022223,18.486664,43892248
2019-03-19,19.177776,20.835554,18.635555,19.955555,19.393719,46833788
2019-03-20,19.404444,19.751110,18.613333,18.888887,18.357080,34154984
2019-03-21,18.657778,19.004444,18.453333,18.542221,18.020176,24646752
2019-03-22,18.440001,18.955555,18.364445,18.444445,17.925156,18969257
2019-03-25,17.680000,18.266666,17.506666,17.804443,17.303167,20322056
2019-03-26,17.995556,18.662222,17.555555,18.022223,17.514816,17466399
2019-03-27,18.177776,18.488888,17.577778,17.879999,17.376596,16904736
2019-03-28,17.657778,17.991112,16.897778,17.022223,16.542971,17543272
2019-03-29,17.102222,18.724443,16.924444,18.724443,18.197268,27603659
2019-04-01,18.799999,19.102222,18.435555,19.088888,18.551453,30733121
2019-04-02,18.844444,19.226665,18.537777,19.111111,18.573050,22982139
2019-04-03,19.111111,19.946667,18.799999,18.871111,18.339804,27226671
2019-04-04,18.582222,20.435555,18.564444,19.666666,19.112963,31939436
2019-04-08,19.600000,19.768888,17.942223,18.115555,17.605522,30736239
2019-04-09,17.591110,18.342222,17.586666,18.022223,17.514816,14399651
2019-04-10,17.937777,18.351110,17.693333,17.804443,17.303167,12285855
2019-04-11,17.813334,17.964443,17.244444,17.333332,16.845322,11877615
2019-04-12,17.484444,17.644444,17.244444,17.577778,17.082888,7176456
2019-04-15,17.733334,17.866667,17.426666,17.426666,16.936029,7454036
2019-04-16,17.333332,17.444445,16.746666,17.333332,16.845322,9899619
2019-04-17,17.195555,17.577778,17.191111,17.271111,16.784853,7765467
2019-04-18,17.244444,17.244444,16.799999,16.799999,16.327005,10315082
2019-04-19,16.924444,17.595554,16.644444,17.422222,16.931709,11888709
2019-04-22,17.204445,17.400000,16.982222,17.155556,16.672550,7190070
2019-04-23,17.111111,17.422222,17.035555,17.124443,16.642315,7762299
2019-04-24,17.133333,17.266666,15.471111,16.488888,16.024651,13243684
2019-04-25,16.222221,16.635555,15.822222,15.862222,15.415630,7963627
2019-04-26,15.920000,16.240000,15.555555,16.177776,15.722300,7611864
2019-05-06,15.115555,15.306666,14.280000,14.280000,13.877954,9393333
2019-05-07,14.515555,14.657777,14.133333,14.453333,14.046408,5878559
2019-05-08,14.133333,14.782222,13.848888,14.622222,14.210542,5816832
2019-05-09,14.488888,14.800000,14.351111,14.351111,13.947065,4119273
